Material Description                    , Plant, Period, Year, Amount in LC       , Quantity
B&CR: 660RB Flint Diva & Blue Crate     , AD   , 7     , 2022, 798.0272727272727  , 27.87878787878788
B&CR: 660RB Flint Diva & Blue Crate     , AD   , 7     , 2022, 14135.172727272726 , 468.4848484848485
B&CR: 660RB Flint Diva & Blue Crate     , AD   , 7     , 2022, 192.6272727272727  , 7.878787878787879
B&CR: 660RB Flint Diva & Blue Crate     , AD   , 7     , 2022, 2155.590909090909  , 72.72727272727273
B&CR: 660RB Flint Diva & Blue Crate     , AD   , 7     , 2022, 25958.81818181818  , 859.0909090909091
B&CR: 660RB Flint Diva & Blue Crate     , AD   , 7     , 2022, 20858.781818181815 , 690.6060606060606
B&CR: 660RB Flint Diva & Blue Crate     , AD   , 7     , 2022, 19923.163636363635 , 659.6969696969697
B&CR: 660RB Flint Diva & Blue Crate     , AD   , 7     , 2022, 5375.218181818182  , 179.0909090909091
B&CR: 660RB Flint Diva & Blue Crate     , AD   , 7     , 2022, 1082.381818181818  , 37.27272727272727
B&CR: 660RB Flint Diva & Blue Crate     , AD   , 7     , 2022, 15667.01818181818  , 519.0909090909091
B&CR: 660RB Flint Diva & Blue Crate     , AD   , 7     , 2022, 25867.090909090908 , 856.0606060606061
B&CR: 660RB Flint Diva & Blue Crate     , AD   , 7     , 2022, 15217.554545454546 , 504.24242424242425
B&CR: 660RB Flint Diva & Blue Crate     , AD   , 7     , 2022, 128.4181818181818  , 5.757575757575758
B&CR: 660RB Flint Diva & Blue Crate     , AD   , 7     , 2022, 1054.8636363636363 , 36.36363636363637
B&CR: 660RB Flint Diva & Blue Crate     , AD   , 7     , 2022, 12685.881818181817 , 420.6060606060606
B&CR: 660RB Flint Diva & Blue Crate     , AD   , 7     , 2022, 12328.145454545453 , 408.7878787878788
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 9.172727272727272  , 1.8181818181818183
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 486.6909090909091  , 18.484848484848484
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 764.8              , 28.181818181818183
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 286.8              , 11.515151515151516
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 156.43636363636364 , 6.96969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 895.1636363636362  , 32.72727272727273
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 1051.6             , 38.18181818181819
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 547.5272727272727  , 20.606060606060606
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 538.8363636363637  , 20.303030303030305
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 495.3818181818181  , 18.78787878787879
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 408.47272727272724 , 15.757575757575758
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 399.78181818181815 , 15.454545454545455
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 1833.7818181818182 , 65.45454545454545
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 1668.6545454545453 , 59.6969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3450.290909090909  , 121.81818181818183
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3233.018181818182  , 114.24242424242425
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3163.490909090909  , 111.81818181818183
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3389.454545454545  , 119.6969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3120.036363636363  , 110.30303030303031
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3206.945454545454  , 113.33333333333334
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2433.4545454545455 , 86.36363636363637
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2407.381818181818  , 85.45454545454545
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2650.7272727272725 , 93.93939393939394
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2581.2             , 91.51515151515152
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3476.363636363636  , 122.72727272727273
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3545.8909090909087 , 125.15151515151516
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2233.5636363636363 , 79.3939393939394
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2224.8727272727274 , 79.0909090909091
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3589.3454545454542 , 126.66666666666667
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3658.8727272727274 , 129.0909090909091
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3354.6909090909085 , 118.48484848484848
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2920.145454545454  , 103.33333333333334
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2850.6181818181813 , 100.90909090909092
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3815.3090909090906 , 134.54545454545456
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3980.436363636363  , 140.3030303030303
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3093.9636363636364 , 109.3939393939394
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3615.4181818181814 , 127.57575757575758
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3571.963636363636  , 126.06060606060606
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3128.7272727272725 , 110.60606060606061
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3189.5636363636363 , 112.72727272727273
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2711.563636363636  , 96.06060606060606
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2781.0909090909086 , 98.48484848484848
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2841.9272727272723 , 100.60606060606061
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2772.3999999999996 , 98.18181818181819
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2737.6363636363635 , 96.96969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2320.472727272727  , 82.42424242424242
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3989.127272727272  , 140.60606060606062
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 4189.018181818182  , 147.5757575757576
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3337.3090909090906 , 117.87878787878789
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2598.581818181818  , 92.12121212121212
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2668.109090909091  , 94.54545454545455
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2998.363636363636  , 106.06060606060606
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3137.4181818181814 , 110.90909090909092
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3632.7999999999997 , 128.1818181818182
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3554.5818181818177 , 125.45454545454547
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3146.1090909090904 , 111.21212121212122
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3050.5090909090904 , 107.87878787878789
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3015.7454545454543 , 106.66666666666667
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 1347.090909090909  , 48.484848484848484
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 1434.0             , 51.515151515151516
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2868.0             , 101.51515151515152
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2763.7090909090907 , 97.87878787878789
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 1068.9818181818182 , 38.78787878787879
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 4458.436363636363  , 156.96969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 4328.072727272727  , 152.42424242424244
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3641.4909090909086 , 128.4848484848485
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3598.0363636363636 , 126.96969696969698
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3563.272727272727  , 125.75757575757576
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 1703.4181818181817 , 60.909090909090914
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 1616.509090909091  , 57.87878787878788
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3180.872727272727  , 112.42424242424244
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3441.6             , 121.51515151515152
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3059.2             , 108.18181818181819
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2980.9818181818177 , 105.45454545454545
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2963.6             , 104.84848484848486
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3041.8181818181815 , 107.57575757575758
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 981.4818181818182  , 33.93939393939394
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 1009.0             , 34.84848484848485
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 1027.3454545454545 , 35.45454545454545
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 963.1363636363636  , 33.333333333333336
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 1522.6727272727271 , 51.81818181818182
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 1531.8454545454545 , 52.121212121212125
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 2137.2454545454543 , 72.12121212121212
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 1907.9272727272723 , 64.54545454545455
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 2063.863636363636  , 69.6969696969697
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 2247.318181818182  , 75.75757575757576
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 3806.681818181818  , 127.27272727272728
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 3623.2272727272725 , 121.21212121212122
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 3146.2454545454543 , 105.45454545454545
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 3219.6272727272726 , 107.87878787878789
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 3559.018181818182  , 119.0909090909091
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 3338.8727272727274 , 111.81818181818183
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 2329.8727272727274 , 78.48484848484848
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 2605.0545454545454 , 87.57575757575758
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 2403.254545454545  , 80.9090909090909
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 2384.909090909091  , 80.30303030303031
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 871.4090909090908  , 30.303030303030305
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 880.5818181818181  , 30.60606060606061
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 917.2727272727273  , 31.81818181818182
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 1064.0363636363636 , 36.66666666666667
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 3109.5545454545454 , 104.24242424242425
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 3026.9999999999995 , 101.51515151515152
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 467.8090909090909  , 16.96969696969697
B&CR: 660RB Green Lite & Red Crate      , AE   , 7     , 2022, 10245.936363636363 , 340.0
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3728.3999999999996 , 131.51515151515153
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2016.290909090909  , 71.81818181818183
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2103.2             , 74.84848484848486
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2024.981818181818  , 72.12121212121212
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 1955.4545454545453 , 69.6969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3502.4363636363632 , 123.63636363636364
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2042.363636363636  , 72.72727272727273
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 1929.381818181818  , 68.7878787878788
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3267.781818181818  , 115.45454545454547
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3224.327272727273  , 113.93939393939395
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3033.1272727272726 , 107.27272727272728
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3241.7090909090907 , 114.54545454545455
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 69.52727272727273  , 3.9393939393939394
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 1442.690909090909  , 51.81818181818182
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 5449.2             , 191.51515151515153
Crate: Brown Quart                      , AE   , 7     , 2022, -2750.25           , -188.4848484848485
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 1181.9636363636364 , 42.72727272727273
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 1121.1272727272726 , 40.60606060606061
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2085.8181818181815 , 74.24242424242425
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3259.090909090909  , 115.15151515151516
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2416.0727272727268 , 85.75757575757576
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2390.0             , 84.84848484848486
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2311.781818181818  , 82.12121212121212
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2442.1454545454544 , 86.66666666666667
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2989.672727272727  , 105.75757575757576
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2885.381818181818  , 102.12121212121212
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2207.4909090909086 , 78.48484848484848
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2242.254545454545  , 79.6969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2494.290909090909  , 88.48484848484848
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3910.9090909090905 , 137.87878787878788
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3928.290909090909  , 138.4848484848485
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3328.6181818181817 , 117.57575757575758
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2824.5454545454545 , 100.0
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2546.4363636363632 , 90.30303030303031
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3424.2181818181816 , 120.90909090909092
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2911.454545454545  , 103.03030303030303
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3884.836363636363  , 136.96969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2659.418181818182  , 94.24242424242425
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2624.6545454545453 , 93.03030303030303
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2954.9090909090905 , 104.54545454545455
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3311.2363636363634 , 116.96969696969698
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 573.6              , 21.515151515151516
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 347.63636363636357 , 13.636363636363637
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 139.05454545454546 , 6.363636363636364
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 269.41818181818184 , 10.90909090909091
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 260.7272727272727  , 10.606060606060607
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 17.381818181818183 , 2.121212121212121
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 625.7454545454545  , 23.333333333333336
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 617.0545454545454  , 23.03030303030303
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3537.2             , 124.84848484848486
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3406.8363636363633 , 120.30303030303031
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2894.072727272727  , 102.42424242424244
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2928.8363636363633 , 103.63636363636364
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2615.963636363636  , 92.72727272727273
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 1911.9999999999998 , 68.18181818181819
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2424.763636363636  , 86.06060606060606
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 2702.872727272727  , 95.75757575757576
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 1998.909090909091  , 71.21212121212122
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 1938.0727272727272 , 69.0909090909091
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3858.763636363636  , 136.06060606060606
B&CR: 750RB Amber Calabash & Brown Crate, AE   , 7     , 2022, 3276.472727272727  , 115.75757575757576
